file_location,doi,title,authors,year,journal
https___openalex_org_W4317939720.txt,10.1128/aem.01247-22,Harnessing Native Bacillus spp. for Sustainable Wheat Production,"[""Yongchuang Liu"", ""Zonghao Yue"", ""Zhongke Sun"", ""Chengwei Li""]",2023,Applied and Environmental Microbiology
https___openalex_org_W4282922329.txt,10.1186/s12951-022-01483-w,Engineering plants with carbon nanotubes: a sustainable agriculture approach,"[""Mahpara Safdar"", ""Woochan Kim"", ""Sunho Park"", ""Yonghyun Gwon"", ""Yeon‐Ok Kim"", ""Jangho Kim""]",2022,Journal of Nanobiotechnology
https___openalex_org_W4206994299.txt,10.3390/su14031191,Using Data from Earth Observation to Support Sustainable Development Indicators: An Analysis of the Literature and Challenges for the Future,"[""Ana Andries"", ""Stephen Morse"", ""Richard Murphy"", ""Jim Lynch"", ""Emma Woolliams""]",2022,Sustainability
https___openalex_org_W3209312452.txt,10.3390/en14217055,Drivers of Sustainable Performance in European Energy Sector,"[""Monika Wieczorek‐Kosmala"", ""Dorota Marquardt"", ""Jarosław Kurpanik""]",2021,Energies
https___openalex_org_W4388540851.txt,10.3390/foods12224073,Edible Insects: A New Sustainable Nutritional Resource Worth Promoting,"[""Mengjiao Li"", ""Chengjuan Mao"", ""Xin Li"", ""Lei Jiang"", ""Wen Zhang"", ""Mengying Li"", ""Huixue Liu"", ""Yaowei Fang"", ""Shu Liu"", ""Guang Yang"", ""Xiaoyue Hou""]",2023,Foods
pmc_PMC9890129.txt,10.1158/1078-0432.ccr-22-2533,HER2 Copy Number and Resistance Mechanisms in Patients with HER2-positive Advanced Gastric Cancer Receiving Initial Trastuzumab-based Therapy in JACOB Trial,"[""Filippo Pietrantonio"", ""Paolo Manca"", ""Sara Erika Bellomo"", ""Simona Corso"", ""Alessandra Raimondi"", ""Enrico Berrino"", ""Federica Morano"", ""Cristina Migliore"", ""Monica Niger"", ""Lorenzo Castagnoli"", ""Serenella Maria Pupa"", ""Caterina Marchiò"", ""Maria Di Bartolomeo"", ""Eleonora Restuccia"", ""Chiara Lambertini"", ""Josep Tabernero"", ""Silvia Giordano""]",2023,Clinical Cancer Research
https___openalex_org_W3206820697.txt,10.3389/fanim.2021.760310,Sustainability of the Dairy Industry: Emissions and Mitigation Opportunities,"[""Carlyn B. Peterson"", ""Frank M. Mitloehner""]",2021,Frontiers in Animal Science
pmc_PMC10041671.txt,10.1590/1414-431x2023e12547,Mental stress induces endothelial dysfunction by AT1R-mediated redox imbalance in overweight/obese men,"[""H.N.M. Rocha"", ""G.M.S. Batista"", ""A.S. Storch"", ""V.P. Garcia"", ""G.F. Teixeira"", ""J. Mentzinger"", ""E.A.C. Gomes"", ""M.O. Campos"", ""A.C.L. Nóbrega"", ""N.G. Rocha""]",2023,Brazilian Journal of Medical and Biological Research
https___openalex_org_W4214541982.txt,10.1016/j.agsy.2022.103389,Assessing the sustainability of livestock socio-ecosystems in the drylands through a set of indicators,"[""Véronique Alary"", ""Jacques Lasseur"", ""Aymen Frija"", ""Denis Gautier""]",2022,Agricultural Systems
https___openalex_org_W4398135719.txt,10.1002/adfm.202405055,Toward Sustainable Lithium Iron Phosphate in Lithium‐Ion Batteries: Regeneration Strategies and Their Challenges,"[""Jin Yan"", ""Ji Qian"", ""Yu Li"", ""Li Li"", ""Feng Wu"", ""Renjie Chen""]",2024,Advanced Functional Materials
pmc_PMC4171483.txt,10.1371/journal.pone.0107872,Oxaliplatin-Based Adjuvant Chemotherapy without Radiotherapy Can Improve the Survival of Locally-Advanced Rectal Cancer,"[""Jun Li"", ""Yue Liu"", ""Jian-Wei Wang"", ""Yang Gao"", ""Ye-Ting Hu"", ""Jin-Jie He"", ""Xiu-Yan Yu"", ""Han-Guang Hu"", ""Ying Yuan"", ""Su-Zhan Zhang"", ""Ke-Feng Ding""]",2014,PLoS ONE
https___openalex_org_W4205601858.txt,10.14214/sf.10605,Perceptions of wooden interior product quality – insights on sustainability views among Finnish consumers,"[""Charlotta Harju"", ""Katja Lähtinen""]",2021,Silva Fennica
https___openalex_org_W4403162989.txt,10.1186/s42269-024-01254-7,Harnessing machine learning for sustainable futures: advancements in renewable energy and climate change mitigation,"[""Kingsley Ukoba"", ""Oluwatayo Racheal Onisuru"", ""Tien‐Chien Jen""]",2024,Bulletin of the National Research Centre/Bulletin of the National Research Center
https___openalex_org_W4312532831.txt,10.13057/asianjagric/g060103,Influence of climate change on agricultural sustainability in India: A state-wise panel data analysis,"[""Ajay Kumar Singh"", ""Sanjeev Kumar"", ""Bhim Jyoti""]",2022,Asian Journal of Agriculture
pmc_PMC9784375.txt,10.2478/raon-2022-0041,Cardiac Myxoma: Single Tertiary Centre Experience,"[""Polona Kacar"", ""Nejc Pavsic"", ""Mojca Bervar"", ""Zvezdana Dolenc Strazar"", ""Vesna Zadnik"", ""Matija Jelenc"", ""Katja Prokselj""]",2022,Radiology and Oncology
https___openalex_org_W4385200513.txt,10.3389/fenvs.2023.1074713,Green finance and foreign direct investment–environmental sustainability nexuses in emerging countries: new insights from the environmental Kuznets curve,"[""Syed Usman Qadri"", ""Xiangyi Shi"", ""Saif Ur Rahman"", ""Alvena Anees"", ""Muhammad Ali"", ""Laura Brancu"", ""Ahmad Nabi Nayel""]",2023,Frontiers in Environmental Science
https___openalex_org_W4391715760.txt,10.1016/j.heliyon.2024.e25788,Evaluating sustainable municipal solid waste management scenarios: A multicriteria decision making approach,"[""M.A. Mujtaba"", ""A Munir"", ""Shahid Imran"", ""Muhammad Kamran Nasir"", ""M Ghulam Muhayyuddin"", ""Abdullah Javed"", ""Amjad Mehmood"", ""Mohamed A. Habila"", ""H. Fayaz"", ""Atika Qazi""]",2024,Heliyon
https___openalex_org_W3201279685.txt,10.1016/j.oneear.2021.08.015,Quantitative assessment of agricultural sustainability reveals divergent priorities among nations,"[""Xin Zhang"", ""Guolin Yao"", ""Srishti Vishwakarma"", ""Carole Dalin"", ""Adam M. Komarek"", ""David Kanter"", ""Kyle Frankel Davis"", ""Kimberly Pfeifer"", ""Zhao Jing"", ""Tan Zou"", ""Paolo D’Odorico"", ""Christian Folberth"", ""Fernando Galeana Rodriguez"", ""Jessica Fanzo"", ""Lorenzo Rosa"", ""William C. Dennison"", ""Mark Musumba"", ""Amy Heyman"", ""Eric A. Davidson""]",2021,One Earth
pmc_PMC9970817.txt,10.2169/internalmedicine.0680-22,Fulminant Myocarditis and Acute Appendicitis after COVID-19 Vaccination,"[""Hiroaki Kawano"", ""Nobu Yamamoto"", ""Hirokazu Kurohama"", ""Shinji Okano"", ""Masaya Kurobe"", ""Tomohiro Honda"", ""Ryohei Akashi"", ""Tsuyoshi Yonekura"", ""Satoshi Ikeda"", ""Koichi Izumikawa"", ""Koji Maemura""]",2022,Internal Medicine
https___openalex_org_W4317475284.txt,10.1002/adma.202209796,Water Spider‐Inspired Nanofiber Coating with Sustainable Scale Repellency via Air‐Replenishing Strategy,"[""Yixuan Wang"", ""Ran Zhao"", ""Xiao Dong He"", ""Zhe Zhang"", ""Jingxin Meng"", ""Shutao Wang""]",2023,Advanced Materials
https___openalex_org_W4385577024.txt,10.3390/su151511997,Exploring the Synergistic Effects of Digitalization and Economic Uncertainty on Environmental Sustainability: An Investigation from China,"[""Zhuoqi Teng"", ""Yugang He"", ""Zhi Qiao""]",2023,Sustainability
pmc_PMC9806375.txt,10.1177/10760296221149029,Association Between Red Blood Cell Indices and Preoperative Deep Vein Thrombosis in Patients Undergoing Total Joint Arthroplasty: A Retrospective Study,"[""Xiaojuan Xiong"", ""Ting Li"", ""Shuang Yu"", ""Bo Cheng""]",2022,Clinical and Applied Thrombosis/Hemostasis
https___openalex_org_W4285403867.txt,10.1016/j.bioeco.2022.100031,A readiness level framework for sustainable circular bioeconomy,"[""Nicholas M. Holden""]",2022,EFB Bioeconomy Journal
https___openalex_org_W4206633199.txt,10.53623/idwm.v1i1.49,Sustainable Technology in Developed Countries: Waste Municipal Management,"[""Carol Emilly Hoareau"", ""A. Noraziah"", ""Maria Nuid"", ""Rubiyatno Rubiyatno"", ""Đào Nguyên Khôi"", ""Risky Ayu Kristanti""]",2021,Industrial and Domestic Waste Management
https___openalex_org_W4306411083.txt,10.3389/fpsyg.2022.978274,"Green entrepreneurial orientation, boundary-spanning search and enterprise sustainable performance: The moderating role of environmental dynamism","[""Ye Fang"", ""Yi Yang"", ""Haiyan Xia"", ""Yixuan Shao"", ""Xieguo Gu"", ""Jiaqiang Shen""]",2022,Frontiers in Psychology
pmc_PMC9967172.txt,10.3390/v15020396,Functional Importance of the Hydrophobic Residue 362 in Influenza A PB1 Subunit,"[""Johnson Jor-Shing Chan"", ""Yun-Sang Tang"", ""Chun-Yeung Lo"", ""Pang-Chui Shaw""]",2023,Viruses
https___openalex_org_W3214006580.txt,10.3390/su132212475,Managing Natural Resources through Sustainable Environmental Actions: A Cross-Sectional Study of 138 Countries,"[""Tzai-Chiao Lee"", ""Muhammad Khalid Anser"", ""Abdelmohsen A. Nassani"", ""Mohamed Haffar"", ""Khalid Zaman"", ""Muhammad Moinuddin Qazi Abro""]",2021,Sustainability
https___openalex_org_W4225913576.txt,10.1038/s41598-021-03787-7,GPR120 prevents colorectal adenocarcinoma progression by sustaining the mucosal barrier integrity,"[""Federica Rubbino"", ""Valentina Garlatti"", ""Valeria Garzarelli"", ""Luca Massimino"", ""Salvatore Spanò"", ""Paolo Iadarola"", ""Maddalena Cagnone"", ""Martin Giera"", ""Marieke Heijink"", ""Simone Guglielmetti"", ""Vincenzo Arena"", ""Alberto Malesci"", ""Luigi Laghi"", ""Silvio Danese"", ""Stefania Vetrano""]",2022,Scientific Reports
https___openalex_org_W3171164086.txt,10.3390/su13116458,Corporate Sustainability and Stock Value in Asian–Pacific Emerging Markets: Synergies or Tradeoffs among ESG Factors?,"[""Pornanong Budsaratragoon"", ""Boonlert Jitmaneeroj""]",2021,Sustainability
pmc_PMC10053020.txt,10.3390/s23062912,Investigation on Modulation-Based Straightness Measurement,"[""Andrea Egidi"", ""Alessandro Balsamo"", ""Davide Corona"", ""Marco Pisani""]",2023,"Sensors (Basel, Switzerland)"
pmc_PMC5386724.txt,10.18632/oncotarget.15057,Maternal dietary zinc supplementation enhances the epigenetic-activated antioxidant ability of chick embryos from maternal normal and high temperatures,"[""Yongwen Zhu"", ""Xiudong Liao"", ""Lin Lu"", ""Wenxiang Li"", ""Liyang Zhang"", ""Cheng Ji"", ""Xi Lin"", ""Hsiao-Ching Liu"", ""Jack Odle"", ""Xugang Luo""]",2017,Oncotarget
https___openalex_org_W4400519712.txt,10.1016/j.smse.2024.100026,"Blockchains for industrial Internet of Things in sustainable supply chain management of industry 4.0, a review","[""Mohsen Soori"", ""Fooad Karımı Ghaleh Jough"", ""Roza Dastres"", ""Behrooz Arezoo""]",2024,Sustainable Manufacturing and Service Economics
https___openalex_org_W3127620907.txt,10.1016/j.ynstr.2021.100303,Chronic adolescent stress causes sustained impairment of cognitive flexibility and hippocampal synaptic strength in female rats,"[""Molly M. Hyer"", ""Gladys A. Shaw"", ""Priyodarshan Goswamee"", ""Samya K. Dyer"", ""Chloe M. Burns"", ""E. Soriano"", ""Connie Sánchez"", ""Sydney A. Rowson"", ""A. Rory McQuiston"", ""Gretchen N. Neigh""]",2021,Neurobiology of Stress
https___openalex_org_W4388423763.txt,10.24425/bpasts.2022.143828,Modern approach to sustainable production in the context of Industry 4.0,"[""Izabela Rojek"", ""Ewa Dostatni"", ""Dariusz Mikołajewski"", ""Łucjan Pawłowski"", ""Katarzyna Węgrzyn-Wolska""]",2022,Bulletin of the Polish Academy of Sciences Technical Sciences
pmc_PMC9801425.txt,10.1021/acs.nanolett.2c03348,Nonlinear Optical Signal Generation Mediated by a Plasmonic Azimuthally Chirped Grating,"[""Parijat Barman"", ""Abhik Chakraborty"", ""Denis A. Akimov"", ""Ankit Kumar Singh"", ""Tobias Meyer-Zedler"", ""Xiaofei Wu"", ""Carsten Ronning"", ""Michael Schmitt"", ""Jürgen Popp"", ""Jer-Shing Huang""]",2022,Nano Letters
https___openalex_org_W3157779744.txt,10.1080/09537287.2021.1913524,The role of organisational culture in organisational change towards sustainability: evidence from the garment manufacturing industry,"[""Chaminda Wijethilake"", ""Bedanand Upadhaya"", ""Tek Lama""]",2021,Production Planning & Control
pmc_PMC10149543.txt,10.1007/s13555-023-00915-1,"Self-Esteem, Depression, Anxiety and Quality of Life in Patients with Melasma Living in a Sunny Mediterranean Area: Results from a Prospective Cross-Sectional Study","[""Eftychia Platsidaki"", ""Vasiliki Efstathiou"", ""Vasiliki Markantoni"", ""Anargyros Kouris"", ""Georgios Kontochristopoulos"", ""Electra Nikolaidou"", ""Dimitrios Rigopoulos"", ""Alexandros Stratigos"", ""Stamatios Gregoriou""]",2023,Dermatology and Therapy
https___openalex_org_W4383345390.txt,10.3390/systems11070344,Digital Transformation and Corporate Sustainability: The Moderating Effect of Ambidextrous Innovation,"[""Ying Ying"", ""Shanyue Jin""]",2023,Systems
https___openalex_org_W3164353086.txt,10.3390/su13094747,Recommendations for Sustainable Brand Personalities: An Empirical Study,"[""Friederike Paetz""]",2021,Sustainability
https___openalex_org_W4377987047.txt,10.3390/gels9060433,State-of-the-Art Insights and Potential Applications of Cellulose-Based Hydrogels in Food Packaging: Advances towards Sustainable Trends,"[""Ajit Kumar Singh"", ""Pontree Itkor"", ""Youn Suk Lee""]",2023,Gels
https___openalex_org_W4206187859.txt,10.1016/j.envsci.2021.12.017,Transdisciplinary co-creation increases the utilization of knowledge from sustainable development research,"[""Johanna Jacobi"", ""Aymara Llanque"", ""Stellah Mukhovi"", ""Eliud Birachi"", ""Per von Groote"", ""René Eschen"", ""I. Hilber-Schöb"", ""Delwendé Innocent Kiba"", ""Emmanuel Frossard"", ""Carmenza Robledo‐Abad""]",2022,Environmental Science & Policy
https___openalex_org_W4321372644.txt,10.3390/agronomy13020599,Evaluation of Silicon Supplementation for Drought Stress under Water-Deficit Conditions: An Application of Sustainable Agriculture,"[""Muhammad Ahsan"", ""Mohammad Valipour"", ""Fahim Nawaz"", ""Muhammad Raheel"", ""Hafiz Tassawar Abbas"", ""Mateen Sajid"", ""Abdul Manan"", ""Shamsa Kanwal"", ""Eman A. Mahmoud"", ""Ryan Casini"", ""Hosam O. Elansary"", ""Emanuele Radicetti"", ""Hira Zulfiqar""]",2023,Agronomy
https___openalex_org_W4389542084.txt,10.31181/dmame712024945,Benchmarking Methodology of Banks Based on Financial Sustainability Using CRITIC and RAFSI Techniques,"[""Jaber Ali"", ""Khansaa Naser Hussain"", ""Alhamzah Alnoor"", ""Yousif Raad Muhsen"", ""Abbas Gatea Atiyah""]",2023,Decision Making Applications in Management and Engineering
https___openalex_org_W3161542784.txt,10.1111/faf.12569,Achieving sustainable and climate‐resilient fisheries requires marine ecosystem forecasts to include fish condition,"[""Jessica A. Bolin"", ""David S. Schoeman"", ""Karen Evans"", ""Scott F. Cummins"", ""Kylie L. Scales""]",2021,Fish and Fisheries
pmc_PMC8686592.txt,10.1101/lm.053482.121,Reactivation-dependent amnesia for object recognition memory is contingent on hippocampal theta–gamma coupling during recall,"[""Maria Carolina Gonzalez"", ""Andressa Radiske"", ""Sergio Conde-Ocazionez"", ""Janine I. Rossato"", ""Lia R.M. Bevilaqua"", ""Martín Cammarota""]",2022,Learning & Memory
https___openalex_org_W4392643703.txt,10.30574/wjarr.2024.21.3.0691,Promoting sustainability in finance with AI: A review of current practices and future potential,"[""Adedoyin Tolulope Oyewole"", ""Omotayo Bukola Adeoye"", ""Wilhelmina Afua Addy"", ""Chinwe Chinazo Okoye"", ""Onyeka Chrisanctus Ofodile"", ""Chinonye Esther Ugochukwu""]",2024,World Journal of Advanced Research and Reviews
https___openalex_org_W4386888490.txt,10.5751/es-14351-280319,"Transboundary flows in the metacoupled Anthropocene: typology, methods, and governance for global sustainability","[""Yingjie Li"", ""Nan Jia"", ""Xiang Yu"", ""Nicholas Manning"", ""Xin Lan"", ""Jianguo Liu""]",2023,Ecology and Society
pmc_PMC9890606.txt,10.1039/d3ra00135k,Detection of alkali and alkaline earth metal ions using birefringence of hyperswollen lamellar phase †,"[""Koki Sasaki"", ""Shotaro Matoba"", ""Yoshiaki Uchida"", ""Norikazu Nishiyama""]",2023,RSC Advances
https___openalex_org_W4327575893.txt,10.1111/gwat.13305,Groundwater Connections and Sustainability in Social‐Ecological Systems,"[""Xander Huggins"", ""Tom Gleeson"", ""Juan Castilla‐Rho"", ""Cameron Holley"", ""Viviana Ré"", ""J. S. Famiglietti""]",2023,Ground Water
pmc_PMC4169623.txt,10.1371/journal.pone.0107820,Alcohol Intake and the Risk of Age-Related Cataracts: A Meta-Analysis of Prospective Cohort Studies,"[""Wei Wang"", ""Xiulan Zhang""]",2014,PLoS ONE
https___openalex_org_W3133921318.txt,10.3390/su13052566,Public Administration and Values Oriented to Sustainability: A Systematic Approach to the Literature,"[""Isabel Cristina Panziera Marques"", ""João Leitão"", ""Alba Carvalho"", ""Dina Pereira""]",2021,Sustainability
https___openalex_org_W3185579482.txt,10.1080/23311975.2021.1953679,The impact of social media marketing for Indonesian SMEs sustainability: Lesson from Covid-19 pandemic,"[""Tundung Subali Patma"", ""Ludi Wishnu Wardana"", ""Agus Wibowo"", ""Bagus Shandy Narmaditya"", ""Farida Akbarina""]",2021,Cogent Business & Management
pmc_PMC10165281.txt,10.1007/s40258-023-00808-6,Public Preferences for Introducing a COVID-19 Certificate: A Discrete Choice Experiment in the Netherlands,"[""J. Veldwijk"", ""J. van Exel"", ""E. W. de Bekker-Grob"", ""N. Mouter""]",2023,Applied Health Economics and Health Policy
https___openalex_org_W4403793119.txt,10.1002/adsu.202400486,Paper‐Based Electronics: Toward Sustainable Electronics,"[""Sonia Gómez‐Gijón"", ""Inmaculada Ortiz‐Gómez"", ""Almudena Rivadeneyra""]",2024,Advanced Sustainable Systems
https___openalex_org_W4282555645.txt,10.5709/ce.1897-9254.477,Sustainable Development of Higher Education Institutions in Developing Countries: Comparative Analysis of Poland and Vietnam,"[""Nguyen Hoang Tien"", ""Ngọc Minh Nguyễn"", ""Tran Thi Thuy Trang"", ""Le Doan Minh Duc"", ""Nguyen Phuong Mai""]",2022,Contemporary Economics
